,ID,Retweets,Replies,Likes,Quotes,Text
0,1336376478435520514,0,0,0,0,@realDonaldTrump The. Constitution as no limitations our founding fathers to a tight job constructing so no one branch would have soul power and be able to deal on corruption miss deeds lies and power grabs you are our 1/20
1,1336376477621886979,0,0,0,0,@realDonaldTrump https://t.co/I7TmmtZ7Cn
2,1336376396906565632,0,0,0,0,@realDonaldTrump He never did his job. He was the first fake president in our history! The only world hated American president!  https://t.co/kd0Y4EZIBP
3,1336376279973703680,0,0,0,0,"@realDonaldTrump The Constitution is amazingly simple and straight-forward (compared to modern laws, contracts, and T&amp;Cs), so please list exactly which parts of the Constitution impose limitations on state election officials. Please. So we can all review them for ourselves. Thank you."
4,1336376243684425728,0,0,0,0,@realDonaldTrump https://t.co/6JkWJKvgyv
5,1336376077091024898,0,0,0,0,@Rothbard1776 @realDonaldTrump @USSupremeCourt
6,1336376054462681093,0,0,0,0,@xoxoPatrioticRN @realDonaldTrump Who said they were?
7,1336375965132484614,0,0,0,0,@realDonaldTrump Push the stimulus package before Biden has a chance then you will be the only president to ever give stimulus
8,1336375861080100871,0,0,0,0,@Churchofdontbea @exman808 @j_dan_abogdo @CarlEldridgeJR1 @realDonaldTrump Wrong again numb nuts! Want to go for the trifecta?
9,1336375770382557184,0,0,0,0,"@realDonaldTrump It seems presidents are too. Why are you intending to hold a ""Re-election Rally 2024"" When you won? You know the constitution limits you to 2 terms in office, right? I guess you finally accepted the fact that you were fired."
10,1336375715449618433,0,0,1,0,"@realDonaldTrump WE ARE ON THE BRINK OF LOSING HUNDREDS OF YEARS OF PROGRESS  THEY WANT TO BRING US BACK TO A SYSTEM  OF LORD'S, SUBJECT'S &amp; SLAVES   OUR RIGHT TO GOVERN OUR SELVES WILL BE NO MORE  THE BILLIONAIRES WILL DECIDE OUR FATE  OUR VOICES WILL BE SILENCED   FIGHT THIS NOW  OR LOSE IT ALL"
11,1336375626220138497,0,0,0,0,@realDonaldTrump You lost
12,1336375366563344384,0,0,0,0,@realDonaldTrump #TrumpVaccine
13,1336375340495671298,0,0,0,0,@realDonaldTrump AND when did you EVER care about the constitution ?
14,1336375259394494465,0,0,0,0,@realDonaldTrump Hahahahahaha!
15,1336375119116201986,0,0,0,0,@DrunkPunkGaming @davidmweissman @realDonaldTrump Your absolutely right. The are only interested in retaining power at any cost.
16,1336375005848989701,0,0,0,0,@realDonaldTrump you LOST
17,1336374891206103040,0,0,0,0,@realDonaldTrump I think that the only thing ignorant around here is you Don!!!!!
18,1336374861392797698,0,0,0,0,"@realDonaldTrump US 'shouldn't have closed the door' to more Pfizer Covid vaccine doses this past summer, official says. WTF?!! The DOTARD is obsessed with filling his doomed re-election war chest and PLAYING GOLF than saving LIVES! Do we have to BEG from 'GINA?? #SAD!https://t.co/pl5xWAMCSn"
19,1336374611605381120,0,0,0,0,@dennisdaley1 @realDonaldTrump Speak for yourself.
20,1336374537861001216,0,0,0,0,"@realDonaldTrump Can you please leave the country,and take your followers with you? You can have your very own Trumpville...good riddance."
21,1336374502155022339,0,0,0,0,@realDonaldTrump https://t.co/NdI1hbYPla
22,1336374384580161540,0,0,0,0,@realDonaldTrump #TRUMP2020 #RESTART_OPPOSITION #STOPTHESTEAL #PLANB #MAGA #MIGA #STORM
23,1336374284856471556,0,0,0,0,@HiyaniP @the_resistor @realDonaldTrump @senatemajldr @LindseyGrahamSC https://t.co/HNO7GYpTwC
24,1336374277914853380,0,0,1,0,"@TFcoach77 @kingremingtoon @RealCarlAllen @realDonaldTrump You’re right, the number is actually 60,000+ higher because several states (FL, TX) have purposefully under-reported the COVID deaths in their states."
25,1336374249041227776,0,0,1,0,@realDonaldTrump WAKE UP AMERICA!  THE VIRUS WAS AN ATTACK GREATER THAN 911 OR PEARL HARBOR!  MANY OFFICIALS HAVE BEEN BOUGHT BY THE CCP TO HELP DESTROY THIS COUNTRY   THEY ARE TRAITOR'S  WE ARE AT WAR  FIGHT COMMUNISM WITH EVERYTHING YOU'VE GOT  OR FREEDOM WILL BE NO MORE
26,1336374225628696577,0,0,0,0,@AMERICA13645480 @realDonaldTrump That’s funny! https://t.co/5cSSshTLpR
27,1336374204975878148,0,0,0,0,@realDonaldTrump It is very ignorant for states to shut down businesses and not immediately pay unemployment benefits to the workers unemployed due to state closing businesses. Governors with a stroke of a pen could pay benefits. They don’t have to wait for feds to pay.
28,1336374194984996864,0,0,0,0,@Cynthia7n @realDonaldTrump What a cry baby - I have never witnessed such a bunch of Karen’s - man - u guys are really looking weak and desperate.
29,1336374160994365440,0,0,0,0,@realDonaldTrump YOU’RE IGNORANT TO IT AS WELL. MR One Term Failure
30,1336374159304241153,0,0,0,0,@Kenny_Sowellfan @realDonaldTrump https://t.co/QOkXGsG2uU
31,1336374138311569409,0,0,0,0,@cjtheitalian1 @realDonaldTrump What a cry baby - I have never witnessed such a bunch of Karen’s - man - u guys are really looking weak and desperate.
32,1336374130023784453,0,0,0,0,@TerriSanto @realDonaldTrump @RepublicansAga5 He the head of Trumpism nothing more
33,1336374072624594945,0,0,0,0,@Justncase410 @realDonaldTrump What a cry baby - I have never witnessed such a bunch of Karen’s - man - u guys are really looking weak and desperate.
34,1336374045311430659,0,0,0,0,@thomf11954 @realDonaldTrump Bad human. Shame on you.
35,1336374028240445440,0,0,0,0,@TWIT_ANTHONY @realDonaldTrump What a cry baby - I have never witnessed such a bunch of Karen’s - man - u guys are really looking weak and desperate.
36,1336373966412390401,0,0,0,0,@realDonaldTrump https://t.co/nZrccR6k4Y
37,1336373965250551816,0,0,0,0,@realDonaldTrump This horrible Mr. President. You have my support! https://t.co/utOaLfKGZe
38,1336373900406566912,0,0,0,0,@greentigerinla @realDonaldTrump Never said that. You lack brain matter.
39,1336373732923699200,0,0,0,0,"@realDonaldTrump Reminder: Trump, and his allies, have now lost 49 post-election lawsuits and multiple state recounts. There is still no merit to their claims."
40,1336373678129381377,0,0,0,0,"@realDonaldTrump Really you wanna ""Ken Starr and is knowledge of the Constitution. The same man who disobey the constitutional directive from the Attorney General limiting his scope of his special prosecutor office and he said fuck it and did what he wanted"
41,1336373669631848448,0,0,0,0,@realDonaldTrump https://t.co/mVc0dhajyd
42,1336373624513556481,0,0,0,0,"@TFcoach77 @RealCarlAllen @realDonaldTrump 285,000 dead people would strongly disagree"
43,1336373439037399043,0,0,0,0,@realDonaldTrump https://t.co/HNO7GYpTwC
44,1336373388269539332,0,0,0,0,@realDonaldTrump That might make for some good holiday reading for you: the constitution!
45,1336373364173266949,0,0,0,0,@realDonaldTrump $HPMM The # 1 Marijuana Stock to Buy After the U.S. House Vote to Decriminalize Pot  #pennystock #marijuana #trading #StockMarket #psychedelics #MarijuanaStocks  $ACB $KERN $MMEN $FONE $TLRY $TGOD $HEXO $WMD $KHRN $OGI $TIUM $CRON $ACRG $VREO $CWEB $SNDL $BAMM $TILT $VEXT $WEED https://t.co/ANaEDJItqz
46,1336373222980333570,0,0,0,0,"@realDonaldTrump SR GITMO IS WAITING FOR YOU AND ALL CORRUPT COMUNIST, TRAITORS DEMOCRAT. I HOPE FOR LONG TIME. BIG FRAUDE GO TO JAIL. https://t.co/KWXrJAEKVd"
47,1336372926451339264,0,0,0,0,"@realDonaldTrump You should NOT speak about ""IGNORANCE"" because absolutely NO one is as IGNORANT as YOU are!! YOU turned down Pfizer for the extra vaccine SO needed here; and it was AFTER the vaccine was positively reviewed, and the payment wasn't  required at the time! YOU are an IGNORANT LOSER!"
48,1336372819366727688,0,0,0,0,"@MaRk_I8I @IsThisMachineOn @realDonaldTrump We are not talking about cups or ownership of what someone says, the subject is Sec. 230. It's about billions, not pennies. It's about the First Amendment, not merchandising bric-a-brac. Your ""Q"" is as important as a zephyr inside a hurricane, persnickety one."
49,1336372753050468353,0,0,0,0,@hurry2021 @KjBarnhart92 @MarkLowis7 @murray_nyc @realDonaldTrump It's what I'm already doing. Shutting down small businesses and keeping large businesses open is ok with you?
50,1336372654018678784,0,0,0,0,@realDonaldTrump That’s funny.  The constitution doesn’t say much about voting Except to Leave it up to the states.
51,1336372457788366853,0,0,0,0,@realDonaldTrump Loser says what?
52,1336372441564659712,0,0,0,0,@realDonaldTrump I'm 100% Sure you are looking it  https://t.co/DkocP0CxUF
53,1336372412343078916,0,0,0,0,@Lion_i09 @Just_ShawYT @DPWIMM @realDonaldTrump Your not a marine or soldier..you never were..and if your asking I'm a armed career criminal with a very violent past who just got done doing 20 yrs in a federal prison..so if I wanted you gone ..you would be..asshat...
54,1336372386959077379,0,0,0,0,@KjetilG1 @realDonaldTrump You have 6 followers https://t.co/0JBxFUE50d
55,1336372213361106944,0,0,0,0,"@realDonaldTrump “For there is nothing covered that will not be revealed, nor hidden that will not be known.” Luke 12:2 NKJV Praying for USA 🇺🇸"
56,1336372206302089223,0,0,0,0,@ShwandaGee @realDonaldTrump Bad human.
57,1336372053658615809,0,1,0,0,"@hurry2021 @KjBarnhart92 @MarkLowis7 @murray_nyc @realDonaldTrump Not really, everyone will get the virus  because there's no way to stop it. Not everyone that gets the virus dies. I live on the west coast and understand what's going on. It's more of a control the people than control the virus. Wear a mask wash your hands and safe distance."
58,1336371839115943937,0,0,0,0,@realDonaldTrump You’re an idiot
59,1336371592948035585,0,0,1,1,"@PKN83959802 @realDonaldTrump @The_Kek_Bomb I am calling for US Civics education &amp; testing for all election candidates &amp; office holders.  Without it, we get AOC, Pelosi, &amp; Newsom &amp; so many others making unconstitutional regulations, laws &amp; dictates. Everyone in office needs to 'sing off of the same constitutional songsheet"
60,1336371580004425729,0,0,0,0,@hjrosas @ScottPresler @realDonaldTrump @BrianKempGA @GaSecofState Refusing to lie &amp; cheat are not crimes.
61,1336371474924531718,0,0,0,0,@realDonaldTrump You're ignorant!
62,1336371373741109249,0,0,0,0,@realDonaldTrump It's funny that you stole the 2016 election and now you're pissed that you can't steal it again. You had your 4 years &amp; did nothing but make yourself &amp; your friends richer and divided the country. Hope the door kicks your fat behind out fast.
63,1336371224440688642,0,0,0,0,@Just_ShawYT @DPWIMM @realDonaldTrump 🙋‍♂️🙋‍♂️🙋‍♂️ = Biden &amp; Team Unlawful Performance.  #StopTheSteal
64,1336371157830918146,1,0,0,0,@CarlEldridgeJR1 @realDonaldTrump A democratic republic is a type of democracy. A direct democracy is a type of democracy. Civics 101. @HeathEnwright I need you to feel my pain.
65,1336371137719242752,0,0,0,0,@realDonaldTrump Oh you are one to talk about ignorant.
66,1336371122024144903,0,0,0,0,"@ar00ster @pandrews122 @StewardshipAmer @realDonaldTrump Does constitutional law supersede state law, or vice versa?"
67,1336371033146843136,0,0,0,0,@lcheezy @murray_nyc @realDonaldTrump https://t.co/Gz8JBOOu0J
68,1336370925290262530,0,0,0,0,@realDonaldTrump If anybody can identify with ignorant you win that
69,1336370921381228549,0,0,0,0,@realDonaldTrump When will the arrests actually happen. Biden is automatically disqualified from being President. He admitted to cheating on live television.
70,1336370872827826178,0,0,0,0,@KayoticKay88 @dennisdaley1 @realDonaldTrump https://t.co/cNYBP2FUTk
71,1336370784604983297,0,0,0,0,@realDonaldTrump https://t.co/7P430ts9rC
72,1336370689503154177,0,0,0,0,@Kamie947 @ScottPresler @realDonaldTrump @BrianKempGA @GaSecofState Kamie you have no sense of the law.
73,1336370687221481472,0,0,0,0,@dennisdaley1 @realDonaldTrump Trump won. How dare Twitter give you top slot all the time! F that!
74,1336370573652344832,0,0,0,0,@dennisdaley1 @realDonaldTrump Trump won
75,1336370454785896453,0,1,0,0,"@FloridaGirlUSA9 @realDonaldTrump Well, Benedict Donald wasn’t one of them."
76,1336370374531928065,0,0,0,0,@the_resistor @realDonaldTrump @senatemajldr @LindseyGrahamSC Trump 2020
77,1336370367095574533,0,0,0,0,"@ScottPresler @realDonaldTrump @BrianKempGA @GaSecofState Well, why wait? How about a recall?"
78,1336370273113747457,0,0,0,0,"@realDonaldTrump The World according to Ken Starr, Part I"
79,1336370204994117633,0,0,0,0,"@IsThisMachineOn @realDonaldTrump That’s ridiculous. That scripture is about Jesus, however the same thing applies. It’s a saying. We love him because he first loved us. You are a bad human."
80,1336370199671394304,0,0,0,0,@itsJeffTiedrich @realDonaldTrump Is it trying to be so stupid.
81,1336370197775568896,0,0,0,0,@dennisdaley1 @realDonaldTrump F u
82,1336370144025645057,0,0,0,0,@Cynthia7n @realDonaldTrump It’s not even a SMOCKING gun here to see.
83,1336370091814883333,0,0,0,0,@realDonaldTrump https://t.co/ahB9wzi3jm
84,1336369942887882752,0,0,0,0,@Justncase410 @realDonaldTrump Yea write them in!!!! They deserve a chance to have another election!!!! Cause they’re both so hot
85,1336369847899394050,0,0,0,0,@realDonaldTrump You are ignorant full stop.
86,1336369785114943488,0,0,0,0,"@realDonaldTrump Ya know. Breaking character here but, at the end of the day, however you want to split hairs. it’s the will of the people and anything you are trying to do to reverse that undermines the integrity of this country and the will of the American people.   They don’t want you."
