,ID,Retweets,Replies,Likes,Quotes,Text
0,1336386846280962050,0,0,0,0,@DragonKing____ @mmpadellan @realDonaldTrump 😂😂😂😂😂😂 To be this stupid......
1,1336385809897848832,0,0,0,0,"@realDonaldTrump Dear Georgia Trump Voters, You all might have already heard. #GeorgiaSenateRunoff election has already been decided. It has been exhausting, but it is what it is. We like it or not. We must now accept the outcome. Let's regroup in 2 years. Write-in Donald J. Trump &amp; Melania Trump"
2,1336385694529359877,0,0,0,0,@BrotherMob @realDonaldTrump That part!!😄
3,1336385184271388675,0,0,0,0,@realDonaldTrump Ex Pretend-ident Trump. You left abruptly like a little bitch when someone asked a question. Waaaaaaaaa
4,1336384974379945987,0,0,0,0,"@realDonaldTrump Congrats Dan, shame on don for the maskless ppl stacked up in a room Typhoid Rudy has been near."
5,1336384714748416009,0,0,0,0,@realDonaldTrump This was astronomically cringey
6,1336383431463333895,0,0,0,0,"@realDonaldTrump It seems you left off the end of this super spreader event. You know...the part where trump walks out leabing the coach hanging and the little boy immediately puts his mask on. Were they told not to wear masks? Did you,as usual, intentionally put everyone at risk?"
7,1336383361414205440,0,0,0,0,@realDonaldTrump Also leaves with a high chance of having COVID.
8,1336381373079314434,0,0,0,0,@realDonaldTrump 🥈
9,1336380816646152196,0,0,0,0,@realDonaldTrump Republican Trump just want your money.  Look under his tweet he put a link for donation $$$ to his Bank account: From Team Trump (Text TRUMP to 88022)  IT'S A SCAM!!!!! TRUMP IS A GRIFTER!!! https://t.co/WVNZAVwsE7
10,1336380721691242506,0,0,0,0,@realDonaldTrump no masks?
11,1336379701812731905,0,0,0,0,"@realDonaldTrump Lol, you forgot where you were and what you were doing and walked out. #DementiaDon https://t.co/wTHWnws7so"
12,1336379658091237379,0,0,0,0,@realDonaldTrump Georgian Republican's -- your president reminds you daily not to vote in your runoff election as the voting system is rigged!!! Please adhere to his request and BOYCOTT THE RUNOFF ELECTION your vote does not count!!!!!!
13,1336379561290821633,0,0,0,0,"@realDonaldTrump You look so sad, like someone who lost #Georgia 3 times!!!!"
14,1336379094569787395,0,0,0,0,@EnarDavis1 @bfraser747 @realDonaldTrump Here
15,1336378794035339267,0,0,0,0,@PamelaBrackett @bfraser747 @realDonaldTrump Super spreader  event: the scientists  can analize  this EVENT and send you the concluzions.  I think you need no MASK to read it....
16,1336378292149121037,0,0,0,0,"@realDonaldTrump “REAL REASONS” To Keep A Careful Eye On Your Accounts, Folks! https://t.co/HOyi2zwEV4"
17,1336377780678713345,0,0,0,0,@realDonaldTrump Golfing again Trumpy dumpy??? That’s probs y the UK got the vaccines first. Incompetent nut job
18,1336377522255241216,0,0,0,0,@PamelaBrackett @bfraser747 @realDonaldTrump Thanke you palmele my Mother is watching  TV j. Biden  and the is afraid to ho on the stret.... super panic is not democra....
19,1336376634216046592,0,0,0,0,@realDonaldTrump He never did his job. He was the first fake president in our history! The only world hated American president!  A complete disgrace. https://t.co/kd0Y4EZIBP
20,1336376070245855233,0,0,0,0,"@wendysuer @realDonaldTrump Wendy pleace dont use the corona virus ......for election.  MASK,  hand wasching is constitutionaly alowd in The riged BANANA  Republic of USA."
21,1336376017380732929,0,0,0,0,@realDonaldTrump who gives a shit
22,1336375776569139200,0,0,0,0,@Janet805Sb @GoodnessMe20 @PamelaBrackett @bfraser747 @realDonaldTrump We didn't make the vaccine. We bought many doses from a german company called pfizer who made the vaccine. All we did was pre order the vaccine from them.
23,1336375689394737152,0,0,0,0,@DitullioMary @realDonaldTrump For sure!
24,1336375574470799366,0,0,0,0,@realDonaldTrump Did you really fill you diaper?? asking for a friend.
25,1336375538466754560,0,0,0,0,"@JayNYPuertoRoc @GoodnessMe20 @PamelaBrackett @bfraser747 @realDonaldTrump Why do you think we're all still fighting for him? We know the TRUTH. You've trusted the wrong people and I'm sorry for that. You're not the only one. About 90% of Americans still believe the fake news, so you're in the popular line of thinking. If that's important to you"
26,1336375436427792386,0,0,0,0,@Janet805Sb @GoodnessMe20 @PamelaBrackett @bfraser747 @realDonaldTrump Because it isn't real at all! Stop just believing what people say without proof just because you like the guy. No one has the cure. Just cause it is said on tv doesn't make it so.
27,1336375246446866432,0,0,1,0,"@realDonaldTrump And after the award ceremony, the honoree was left standing like a mouldy cucumber in the sun.  A great statesman 👎🏼  Oh yes, don't forget... In 43 days it will be out of the house."
28,1336374956330926080,0,0,0,0,"@realDonaldTrump US 'shouldn't have closed the door' to more Pfizer Covid vaccine doses this past summer, official says. WTF?!! The DOTARD is obsessed with filling his doomed re-election war chest and PLAYING GOLF than saving LIVES! Do we have to BEG from 'GINA?? #SAD!https://t.co/pl5xWAMCSn"
29,1336374887183757319,0,0,0,0,@realDonaldTrump THIS IS GOOD AMERICAN PEOPLE NEED HELP WITH A STIMULUS CHECK TO HAVE A GOOD CHRISTMAS AND YOUR BUSY WITH SHIT THAT DONT HAVE ANYTHING TO DO WITH HELPING THE AMERICAN PEOPLE WHAT A WASTE OF THE AMERICAN PEOPLES TIME .COME ON JANUARY WE NEED JOE
30,1336374862189772800,0,1,0,0,@JayNYPuertoRoc @GoodnessMe20 @PamelaBrackett @bfraser747 @realDonaldTrump we have the vaccine
31,1336374327827161090,0,0,0,0,"@mike_wanaoni @realDonaldTrump Many people from EUROPA respects  Trump. Mr. Wanaoni go to fight in Afganistan,  and I hope you will be ARESTED."
32,1336374088126914562,0,0,0,0,@realDonaldTrump Show the part where you walked out. You are a despicable example of the worst human nature has to offer.
33,1336373893104357376,0,2,0,0,"@Janet805Sb @GoodnessMe20 @PamelaBrackett @bfraser747 @realDonaldTrump Omg, you can literally google what meds trump was on when he got covid and it wasn't those. Trump said it so it must be true. So we couldn't develop a vaccine but we have the cure? You'd think him having a cure would have been something he would put out for the election to win."
34,1336373805082697728,0,0,0,0,@realDonaldTrump Is the part when you shit your pants? #TrumpIsPathetic
35,1336373634521186304,0,0,0,0,@ColorMeRetired @realDonaldTrump So very disrespectful...
36,1336373114746400768,0,0,0,0,@realDonaldTrump Just another publicity stunt? Why did u walk out &amp; leave him stranded?
37,1336373088166920192,0,1,0,0,"@JayNYPuertoRoc @GoodnessMe20 @PamelaBrackett @bfraser747 @realDonaldTrump The enemy is blocking it from us now, all literature, videos, statements about it have been taken down and banned.   This is not a free country anymore🚫🚫🚫🚫"
38,1336373072308350978,0,0,0,0,@Neverforget913 @realDonaldTrump To ignor media is a good solution. Past is auer HYSTORY !
39,1336372925822222336,0,0,0,0,"@realDonaldTrump Congratulations, another  #SuperSpreader #COVIDIOT event.  #LameDuckTrump"
40,1336372650994634753,0,0,0,0,@realDonaldTrump this was moments before PRESIDENT Trump walked off the set. “Tremendously “ disrespectful....
41,1336372604689641475,0,0,0,0,@itsJeffTiedrich @realDonaldTrump You are alredy infected....jeff.pleace war a MASK and let DEMOCRACY BEEEE.... DONT BE A HYPOHONDER
