,ID,Retweets,Replies,Likes,Quotes,Text
0,1336352451948064774,0,0,0,0,@realDonaldTrump Twitter doesn’t forgot you dumbass. Troupe.... https://t.co/Gv436btHGJ
1,1336352449863577603,0,0,0,0,@realDonaldTrump Go away fat ass
2,1336352443752394752,0,0,0,0,@Mykle666 @ShirleyHighto16 @Tipsy_Robot @amyerinhill1 @MatthewJshow @realDonaldTrump When it comes to desecration of the flag... I am all patriot. Some things... you just don't do.
3,1336352441793572864,0,0,0,0,@realDonaldTrump How is that tied to defense?
4,1336352435917434882,0,0,0,0,@realDonaldTrump @ Donald „The Clown 🤡 „ „ Fake“ Trump...... the People in 🇺🇸 vot again the Greatest Loser in History. Nobody need you..... 🤮 https://t.co/pNQNwVHA55
5,1336352435162517505,0,0,0,0,@realDonaldTrump SHE is comin for your white trash ass donnie boy. https://t.co/eOvTiJRLFE
6,1336352434440994820,0,0,0,0,@realDonaldTrump https://t.co/PiyN96rcfh
7,1336352419974885377,0,0,0,0,@funnyfacebook99 @realDonaldTrump It isn’t really a typo. It’s the wrong word.
8,1336352403642339330,0,0,0,0,@realDonaldTrump Whether you veto or not... your days are numbered in the office.
9,1336352393768837126,0,0,0,0,@TNMORG @realDonaldTrump @BrianKempGA His mouth is stuffed up with Reminbi notes?
10,1336352389998272515,0,0,0,0,@realDonaldTrump I hope House Republicans will pass Defense authorization overwhelmingly and override your veto. You failed to order enough COVID19 vaccine from Pfizer to cover the American people you incompetent dolt.
11,1336352382058254336,0,0,0,0,"@EdwardAshton30 @realDonaldTrump Yes, but more of us did not vote for him. YOU LOST. THE END."
12,1336352364186492930,0,0,0,0,@iamametalmonkey @MatthewJshow @realDonaldTrump https://t.co/q8BU1hlI1b
13,1336352361669939202,0,0,0,0,@LorieAnnWalters @realDonaldTrump I bet u love Bill and Hilary tho. Who gives a F
14,1336352355999211520,0,0,0,0,"@realDonaldTrump The Nr 1 priority of an insane POTUS? While 280,000+ American families lost their beloved ones! That‘s worth a lawsuit for ignorance and negligence against you and your gang!"
15,1336352355735007234,0,0,0,0,@TWIT_ANTHONY @realDonaldTrump Oh so he HASN'T yet made America great? Another lie then.
16,1336352342707417095,0,0,0,0,"@Maga_babe_17 @andy_harris14 @MarkTitan231 @itsJeffTiedrich @realDonaldTrump What do you think the SC does? Because they definitely don't do the President's bidding. I love how delusional maggots are right now, it's like heroin after these four awful years"
17,1336352334255968259,0,0,0,0,@realDonaldTrump Terminate 230!!
18,1336352320980967426,0,0,0,0,"@DivDougNation @itsJeffTiedrich @realDonaldTrump Joe Biden will never be President. Ever. But for someone who thinks he won, you sure sound angry still. Maybe it's because cheating never works out. Okay, sad boy. Catch up in a week to get some tears from you. 😆"
19,1336352310902075393,0,0,0,0,"@blocking_the @realDonaldTrump Trump literally signed into law something to erase history, it's called the 1776 Commission."
20,1336352297010413579,0,0,0,0,@realDonaldTrump I would like to know why the TRUMP ADMINISTRATION passed on buying more  of the Pfizer vaccine?  Now Americans must wait until June for more vaccines.  Anyone?  Crickets?
21,1336352285056786434,0,0,0,0,@Godzillaa4 @BetsyRossUSofA @thebruce_robert @realDonaldTrump Never mind the fact that they won't  even come up with a single example  of why or how he is a traitor  with factual  proof
22,1336352280719872002,0,0,0,0,"@darren_turik @LRAraiza @real_defender @realDonaldTrump They might be dead, but they are people too😂🤣🤣"
23,1336352279994261507,0,0,0,0,@patbev15 @jarednewnum @BetsyRossUSofA @realDonaldTrump And Quora didn’t write the German constitution!
24,1336352258099826688,0,0,0,0,"@realDonaldTrump Let's make it clear - you are willing to fuck over the military because you don't like the fact twitter checks your lies.  That's pretty incredible, and it's said your sycophants will not care about these facts.  This veteran says fuck you.  You are no friend of the military."
25,1336352255264612358,0,0,0,0,@publiusnixon @GregBak25494372 @MilitarySkeptic @ANGELAD31997081 @realDonaldTrump It's history. Do african americans cry everytime they open a history book? Or do we learn from it and move forward?
26,1336352255000408064,0,0,0,0,@stopahazard @mike_wanaoni @realDonaldTrump VICIOUSLY evil you mean.
27,1336352253628788736,0,0,0,0,@realDonaldTrump Trump dont try starting to be presidential it's way too late for that.  You never represented the USA as an honest president from day 1. Jan 20 at 12noon miss karma is sweeping the trump garbage to the curb where it came from. You're not welcome back!!
28,1336352243956797440,0,0,0,0,@realDonaldTrump Please just go tan or something!
29,1336352239263375368,0,0,0,0,@realDonaldTrump Your fired !!! Bye
30,1336352236650303489,0,0,0,0,@realDonaldTrump https://t.co/ghcQd6niGX Legend! https://t.co/X3oVI4DgEF
31,1336352232745394180,0,0,0,0,@greenhousenyt @realDonaldTrump You're ignoring blatant fraud you criminal.
32,1336352221915721730,0,0,0,0,@realDonaldTrump Why not offer a compromise? Platforms that fact check and moderate content can be sued for libel; platforms that don’t moderate and offer true freedom of expression can enjoy the full protection of Section 230
33,1336352215460696066,0,0,0,0,@realDonaldTrump https://t.co/PqeRJR3mn7
34,1336352210381275136,0,0,0,0,"@patbev15 @jarednewnum @Blueheathen @BetsyRossUSofA @realDonaldTrump Freedom of speech and Holocaust denial are mutually exclusive. If you don’t understand that very basic ideology, than you’ve proven yourself to be just as stupid than the poor people who actually believe this kind of nonsense. Have you ever been to Germany?"
35,1336352206661054466,0,0,0,0,@scientificrealm @realDonaldTrump Please take your dancers from Iraq https://t.co/v7qEu4BmSL
36,1336352203225894913,0,0,0,0,@JackieO00569203 @AngelaBelcamino @realDonaldTrump Wow must have taken you forever to come up that one. Sick burn 😂😂 https://t.co/P9hhAKtDEw
37,1336352199895633921,0,0,0,0,"@blocking_the @realDonaldTrump Honestly there's American history that you should be ashamed of and it has no place in today's society. Why is getting rid of those monuments that glorify a time in history that America was not a good place to be if we didn't look like you, so getting rid of that is very welcome."
38,1336352194669342720,0,0,0,0,@realDonaldTrump Nope! Go screw yourselves #donothingdonald #TrumpIsPathetic #TrumpForPrison2021
39,1336352192278769665,0,0,0,0,@realDonaldTrump Tenants Sue Trump Over Scheme That Drove Up Their Rents The latest legal front against the outbound president involves a maneuver that earned him and his siblings millions while lowering their taxes. https://t.co/PgIWCJzqld
40,1336352170250285058,0,0,0,0,"@realDonaldTrump Well, in case they do repeal section 230, just gonna get this in now: Fuck you, #DiaperDon"
41,1336352164898168839,0,0,0,0,@realDonaldTrump You should call and try to intimidate each one of like the GA governor.
42,1336352156966932483,0,0,0,0,"@TWIT_ANTHONY @realDonaldTrump Its over, kaput, done, finis, put a fork in it."
43,1336352136414769155,0,0,0,0,@realjunsonchan @realDonaldTrump News flash: Trump signed it into law! Next time he should read before he signs!
44,1336352131993899008,0,0,0,0,@realDonaldTrump Pardon Julian Assange and Edward Snowden!
45,1336352126168141825,0,0,0,0,@realDonaldTrump Can't wait until you're gone
46,1336352125866160129,0,0,0,0,@realDonaldTrump @realDonaldTrump is nothing more than a Carnival Side Show Barker craving attention.  #DiaperDonald
47,1336352118878449672,0,0,0,0,@BetsyRossUSofA @realDonaldTrump Germany doesn't have a leg to stand on when mocking leaders. Theirs has been the butt of the joke for decades. Their just blowing hot air.
48,1336352114235281409,0,0,0,0,"@realDonaldTrump Perhaps they’ll wait until after January 20th, then nobody will have to veto anything. BTW, pardon all you want.....they don’t protect anyone from state charges 😂😂"
49,1336352106492661761,0,0,0,0,"@realDonaldTrump My son doesn't get gifts this year. Not even Santa because keeping a roof over are head and sparingly food on the table, but he still made his list because he does believe. So sad. I know I'm not the only parent in this boat. 1st year ever. At least we are alive."
50,1336352093934850049,0,0,0,0,@realDonaldTrump Wonderful interview today on The View. Joy Behar and Letitia James.
51,1336352092462567424,0,0,0,0,@realDonaldTrump You @realDonaldTrump will burn the country to the ground TO SERVE YOUR OWN EGO....your so EVIL THAT EVEN THE DEVIL WON’T BE WELCOMING YOU IN HELL....😡
52,1336352085785374722,0,0,0,0,@Bobofreak2 @eastcoveart @realjunsonchan @realDonaldTrump Newspapers can’t lie with impunity. C’mon man!
53,1336352069414912003,0,0,0,0,@realDonaldTrump Trumpet you’re fayerd so just Fock off
54,1336352040281313288,0,0,0,0,@realDonaldTrump Section 230 has NOTHING to do with the NDAA.  But again Trump is showing u how much he does not care about the troops
55,1336352024951189509,0,0,0,0,"@realDonaldTrump Yapma, yanarız."
56,1336352023118274561,0,0,0,0,"@BrandyH61062087 @GrahamAllen_1 @realDonaldTrump And who are you? The dim that voted for the Neocon Joe Biden, who wrote the Patriot Act, and who hasn't seen a country he didn't want to overthrow?"
57,1336352016075984905,0,0,0,0,"@Camille324 @realDonaldTrump “First grade? Isn’t first like being the winner? I’m first, I’m first!” - DT"
