,ID,Retweets,Replies,Likes,Quotes,Text
0,1336344851206393856,0,0,0,0,@realDonaldTrump https://t.co/GmwT1uWtUe
1,1336344842801070082,0,0,0,0,"@HolySpiritChris @JaceRidley @DPWIMM @realDonaldTrump So, William Barr is corrupt too? And Republican governors and secretaries of states that refuse to act against the constitution? In my wildest dreams I didn't think that Trumpflakes would go as far as trying to destroy our democratic foundations. They are the same: https://t.co/9SkilXClKa"
2,1336344842641829890,0,0,0,0,@Michael31146154 @malcolmkenyatta @realDonaldTrump The Trump Pence adminstration has done nothing.
3,1336344836903866369,0,0,0,0,@realDonaldTrump #LooserTrump #DiaperDon
4,1336344833028468744,0,0,0,0,"@Michael69724531 @realDonaldTrump Our resistance is amazing. We convinced 50 governors, 50 secretary of states and 6000 county election managers to commit organized fraud so as to get Biden in. And they continue to maintain the lie? Are we amazing or what?"
5,1336344828527820800,0,0,0,0,@SD_LMNOP @realDonaldTrump And I’d hardly call stating the glaringly obvious truth a rant but OK. Dude lost. Get over it.
6,1336344827793866752,0,0,0,0,@mpiatt3 @realDonaldTrump https://t.co/NYn6w6th7v
7,1336344826300788737,0,0,0,0,@KeepFreeTaiwan @realDonaldTrump prove any of the BULLSHIT you just claimed
8,1336344823855370241,0,0,0,0,"@realDonaldTrump Guess this is where this saying comes in "" would you give a rest already"" This is like a mental abuse under right circumstances you can have people arrested for this, in wrong circumstances we scream at tweeter and use emoji's to express our frustrations 😜😂😳😠👿🤡😤😤😤😤😤"
9,1336344822643372034,0,0,0,0,"@i8mikehunt @pickupapainting @realDonaldTrump And fyi biden isnt potus   Free yourself from the brainwashing now   Go see the facts, biden isnt potus elect   Then ask why they are telling you he is.  Break the chains"
10,1336344818956578816,0,0,0,0,@realDonaldTrump Loser
11,1336344812891611136,0,0,0,0,@realDonaldTrump This is the America you tried to destroy.  This is why you lost the election. https://t.co/W8JtxmCLSo
12,1336344802044960768,0,0,0,0,@GMJ57789021 @realDonaldTrump been over a month now and absolutely no real evidence. Judges in every state keep coming to the same conclusion based on the Trump team’s allegations... no proof whatsoever! most of the filings don’t even include voter fraud. he has had his due process it’s time to stop
13,1336344799675203586,0,0,0,0,@realDonaldTrump 【猫神回眸】誰在發動超限戰，朱利安尼中彈，中共大國師出賣拜登，鮑威爾點贊藍金黃美國活教材，反共民運面對拜登何去何從？ https://t.co/Q0YKI0XJ2g 來自  @YouTube
14,1336344790892482561,0,0,0,0,@realDonaldTrump blue tag  man😱😂
15,1336344790242308096,0,0,0,0,@EveryoneLies17 @realDonaldTrump 😂😂😂
16,1336344789604651009,0,0,0,0,"@realDonaldTrump It's time to play that game again: How many people will Donald Trump get killed today through sheer incompetence, ignorance, and indifference? What will today's COVID death total be?"
17,1336344787440570368,0,0,0,0,@realDonaldTrump Keep going for victory
18,1336344787146973184,0,0,0,0,@Muffin911Super @Dreamweasel @realDonaldTrump Your fanfic sucks.
19,1336344779609747456,0,0,0,0,@realDonaldTrump And you are called a fraud...and rightfully so!  You can add your “presidency” to your list of failures!! https://t.co/Ms7yDAjFiH
20,1336344774870138880,0,0,0,0,@realDonaldTrump You are a treasonous bastard.  #TrumpIsACriminal  #TrumpIsPathetic
21,1336344774455025672,0,0,0,0,"@realDonaldTrump You have no evidence, Captain Delusion."
22,1336344768738177027,0,0,0,0,@realDonaldTrump FUCK YOU AND THE RUSSIAN EMPIRE YOU REPRESENT!  #TrumpKillsAmericans   #TrumpLiesEverytimeHeSpeaks
23,1336344760689152002,0,0,0,0,"@realDonaldTrump Hey Donald, wakeup we've moved on without you. What did I do wrong...? Besides being born, EVERYTHING...! You mean I lost, come on work with me, take your meds and I'll be back to check on you....Nappy, Nap time...! https://t.co/uFhET5NfkJ"
24,1336344760035008515,0,0,0,0,@LDWade815 @xoxoPatrioticRN @realDonaldTrump https://t.co/AJO3Gngi25
25,1336344758189510656,0,0,0,0,@realDonaldTrump The only corruption is you
26,1336344754238451714,0,0,0,0,@Kenny_Sowellfan @realDonaldTrump https://t.co/oPIBLoN9TQ
27,1336344729093607425,0,0,0,0,@realDonaldTrump We are placating you until you are gone. Then you will be arrested on every charge that you can be arrested for so I do believe you should be afraid very afraid. You are going away for a long long time!!
28,1336344723255078920,0,0,0,0,@realDonaldTrump You had a chance to shine but YOU were more interested in becoming a dictator wannabe.  You messed up big time.  Now you are leaving a country broken for your grandkids to live in....great job grandpa.  Or do you even care?
29,1336344721996836878,0,0,0,0,@realDonaldTrump #DiaperDon is scared.
30,1336344721615171585,0,0,0,0,@RandomEnglishm1 @i8mikehunt @realDonaldTrump Lmao
31,1336344720453193728,0,0,0,0,@realDonaldTrump You are the epitome of corruption
32,1336344718880468995,0,0,0,0,"@xoxoPatrioticRN @realDonaldTrump here is a genuine question. What would it take to convince you there was no fraud? To believe all of the experts saying this was the most secure election ever?  is there ANYTHING that would convince you?  In other words, when the facts don't support your wishes, where do you go?"
33,1336344715923435521,0,0,0,0,"@xoxoPatrioticRN @realDonaldTrump hahahaha you’ll still be crying about this when President Biden is sworn in. Good luck with that, snowflake. #TrumpIsACompleteFailure #TrumpIsACompleteFailure #TrumpIsACompleteFailure https://t.co/S9PPNvsFOW"
34,1336344711741792260,0,0,0,0,@realDonaldTrump https://t.co/G0BwQcyfnx
35,1336344708356902915,0,0,0,0,"@realDonaldTrump You are literally the face of ""total corruption"""
36,1336344705806835712,0,0,0,0,"@realDonaldTrump Everyone is responding as if this was the endgame. This is to keep a complete fiction in the minds of his supporters and encourage a sense that there’s some need to fight on, by way of sending money, to there embattled martyr."
37,1336344701637627909,0,0,0,0,"@realDonaldTrump You’ve lost EVERY COURT CASE where you’ve alleged corruption, because ll you have is bullshit assertions. There is ZERO evidence to support your claim - because it’s a LIE."
38,1336344695094566913,0,0,0,0,@itsJeffTiedrich @realDonaldTrump The only one humiliating themselves is your dirty homeless looking ass profile picture.  Could you be any more of a cuck?  LMAO
39,1336344694930989062,0,0,0,0,"@ParkSuJ70295448 @DPWIMM @realDonaldTrump RELAX have a shot of bleach like your leader told you. I assure, that you will feel better."
40,1336344688987553792,0,0,0,0,@realDonaldTrump Loser
41,1336344678669692928,0,0,0,0,@realDonaldTrump Bye bye loser
42,1336344675305877505,0,0,0,0,"@realDonaldTrump For you, being the most corrupt person the world knows, it can only be fair to have a rigged election that makes you cry like a baby. If... there had been a rigged election, which is not the case. Evidence? Where? Courtcases won? None. You lost, you-has-been-president. 46 2 rule."
43,1336344675024838657,0,0,0,0,"@HolySpiritChris @DPWIMM @realDonaldTrump His words, recorded. “I did try and fuck her. She was married.” Seriously man?! Seriously!!! That man is no Christian. Him and him alone! That’s Mr Trump."
44,1336344667424653312,0,0,0,0,@Kh14245350Adnan @realDonaldTrump Raise the hand by #INSTABLOCK all haters https://t.co/2XlwobuLsy
